name,pointx_class,lat,lon,poi_class,Bus stop,Railway stations,Taxi rank,Underground entrance
Bus Stop (Railway Station),10590732.0,51.296414804740266,0.1710340923736512,Bus stop,1,0,0,0
Bus Stop (Lawson Road),10590732.0,51.4539551690601,0.2085990247118413,Bus stop,1,0,0,0
Bus Stop (Marcus Road),10590732.0,51.44319368723209,0.1892567617715845,Bus stop,1,0,0,0
Bus Stop (Heathclose Road),10590732.0,51.43966237447269,0.191505310281962,Bus stop,1,0,0,0
Bus Stop (Tennyson Road),10590732.0,51.45235670578125,0.2364597756786128,Bus stop,1,0,0,0
Bus Stop (The Dukes Head),10590732.0,51.29605480327119,0.1652219431191232,Bus stop,1,0,0,0
Bus Stop (Railway Station),10590732.0,51.44738394661736,0.218931942107032,Bus stop,1,0,0,0
Dartford Rail Station,10570758.0,51.44753831863992,0.2183781376277029,Taxi rank,0,0,1,0
Lowfield Street,10570758.0,51.44336090452166,0.2167221985416867,Taxi rank,0,0,1,0
Kent Road,10570758.0,51.445836291301234,0.2146977609415278,Taxi rank,0,0,1,0
Hythe Street,10570758.0,51.44585023077399,0.2163390666598854,Taxi rank,0,0,1,0
Bus Stop (Farningham Road Railway Station),10590732.0,51.40132787219687,0.2356226232108838,Bus stop,1,0,0,0
Bus Stop (Weavers Lane),10590732.0,51.29071385598297,0.1984611597301281,Bus stop,1,0,0,0
Bus Stop (Star Hill Road),10590732.0,51.30928827553314,0.1370760272474316,Bus stop,1,0,0,0
Bus Stop (Star Hill Road),10590732.0,51.309411455592524,0.1372252365714119,Bus stop,1,0,0,0
Bus Stop (Hampton Cottages),10590732.0,51.31601920556828,0.1309310612365148,Bus stop,1,0,0,0
Bus Stop (Roundabout),10590732.0,51.33394387272705,0.1461184083771319,Bus stop,1,0,0,0
Bus Stop (Watercroft Road),10590732.0,51.34301676374761,0.13831450102886,Bus stop,1,0,0,0
Bus Stop (Knockholt Railway Station),10590732.0,51.34511664776595,0.1311605933683309,Bus stop,1,0,0,0
Bus Stop (Knockholt Railway Station),10590732.0,51.34516492242688,0.1319669781292443,Bus stop,1,0,0,0
Bus Stop (Watercroft Road),10590732.0,51.34283477472618,0.1389234674808623,Bus stop,1,0,0,0
Bus Stop (Badgers Rise),10590732.0,51.33943259229508,0.1435031981826747,Bus stop,1,0,0,0
Bus Stop (Roundabout),10590732.0,51.33322039735727,0.1473192386003653,Bus stop,1,0,0,0
Bus Stop (Meadway),10590732.0,51.32608063332185,0.1315266555217022,Bus stop,1,0,0,0
Bus Stop (The Three Horseshoes),10590732.0,51.31592210480996,0.1243970459941666,Bus stop,1,0,0,0
Bus Stop (Library),10590732.0,51.28544938742444,0.1692405143653463,Bus stop,1,0,0,0
Bus Stop (Sainsbury's),10590732.0,51.29693962972117,0.1916149075737695,Bus stop,1,0,0,0
Bus Stop (Wilmington Academy),10590732.0,51.42810606728069,0.195843448565104,Bus stop,1,0,0,0
Bus Stop (Woodlands Village Golf Club),10590732.0,51.32376369142565,0.2444503365171321,Bus stop,1,0,0,0
Bus Stop (Hanau Bridge),10590732.0,51.44484696304009,0.220406363127753,Bus stop,1,0,0,0
Bus Stop (Hanau Bridge),10590732.0,51.44466290874493,0.2206276920390071,Bus stop,1,0,0,0
Bus Stop (Garden Centre),10590732.0,51.31410571563857,0.1169372316010782,Bus stop,1,0,0,0
Bus Stop (Pound Lane),10590732.0,51.31639729896612,0.1244764033688129,Bus stop,1,0,0,0
Bus Stop (Park Corner),10590732.0,51.3186691026195,0.1266479811902594,Bus stop,1,0,0,0
Bus Stop (Park Corner),10590732.0,51.3189295524204,0.1271623313585794,Bus stop,1,0,0,0
Bus Stop (Meadway),10590732.0,51.325567304952166,0.1310722434165712,Bus stop,1,0,0,0
Bus Stop (The Cock),10590732.0,51.33037483990448,0.1352284605154897,Bus stop,1,0,0,0
Bus Stop (War Memorial),10590732.0,51.309579992646654,0.1040878287120496,Bus stop,1,0,0,0
Bus Stop (Temple Hill),10590732.0,51.449977312442805,0.2268154240268975,Bus stop,1,0,0,0
Bus Stop (Mill Pond Road),10590732.0,51.447426418743376,0.220013401908439,Bus stop,1,0,0,0
Bus Stop (Home Gardens),10590732.0,51.44677187827279,0.2175350445572446,Bus stop,1,0,0,0
Bus Stop (Home Gardens),10590732.0,51.44673240230669,0.2177202249259018,Bus stop,1,0,0,0
Bus Stop (Home Gardens),10590732.0,51.44667359596687,0.2179764269971185,Bus stop,1,0,0,0
Bus Stop (Home Gardens),10590732.0,51.44658511327345,0.2183751073882129,Bus stop,1,0,0,0
Bus Stop (Home Gardens),10590732.0,51.446506975002094,0.2187023292080828,Bus stop,1,0,0,0
Bus Stop (St James' Lane),10590732.0,51.43730495003046,0.2602286476460841,Bus stop,1,0,0,0
Bus Stop (St James' Lane),10590732.0,51.4373597368965,0.2592529056049915,Bus stop,1,0,0,0
Bus Stop (Hesketh Avenue),10590732.0,51.437548639850526,0.241923524314579,Bus stop,1,0,0,0
Bus Stop (Hesketh Avenue),10590732.0,51.43700460928931,0.2421558801021336,Bus stop,1,0,0,0
Bus Stop (Dale Walk),10590732.0,51.4356173943822,0.242274989982247,Bus stop,1,0,0,0
Bus Stop (Dale Walk),10590732.0,51.43533987744322,0.2426786575182084,Bus stop,1,0,0,0
Bus Stop (Library),10590732.0,51.43507427202597,0.2471547575215837,Bus stop,1,0,0,0
Bus Stop (Library),10590732.0,51.43489231801839,0.2463257038329976,Bus stop,1,0,0,0
Bus Stop (Weardale Avenue),10590732.0,51.43630194707163,0.2492581939490501,Bus stop,1,0,0,0
Bus Stop (Weardale Avenue),10590732.0,51.43630213070104,0.2506538944954684,Bus stop,1,0,0,0
Bus Stop (Patterdale Road South),10590732.0,51.43627990844204,0.2522787102880258,Bus stop,1,0,0,0
Bus Stop (Temple Hill Square),10590732.0,51.45011724342927,0.2270237338171974,Bus stop,1,0,0,0
Bus Stop (Temple Hill Square),10590732.0,51.45002838624323,0.2283867293405532,Bus stop,1,0,0,0
Bus Stop (Bridges Drive),10590732.0,51.451644374947136,0.2370294798843607,Bus stop,1,0,0,0
Bus Stop (Bridges Drive),10590732.0,51.45145075622217,0.2372790934560366,Bus stop,1,0,0,0
Bus Stop (Morris Gardens),10590732.0,51.44856702711827,0.2324030048814003,Bus stop,1,0,0,0
Bus Stop (Morris Gardens),10590732.0,51.448269538868594,0.2314961699125598,Bus stop,1,0,0,0
Bus Stop (The Fulwich),10590732.0,51.44406941150925,0.2329319538401361,Bus stop,1,0,0,0
Bus Stop (Sackville Road),10590732.0,51.43153213249924,0.2135454616009582,Bus stop,1,0,0,0
Bus Stop (Curates Way),10590732.0,51.429885343576,0.2116963208097339,Bus stop,1,0,0,0
Bus Stop (Curates Way),10590732.0,51.42956297335258,0.2116232055438029,Bus stop,1,0,0,0
Bus Stop (The Plough),10590732.0,51.427378182010514,0.2073026915325015,Bus stop,1,0,0,0
Bus Stop (Stores),10590732.0,51.42737082006937,0.2029147083981055,Bus stop,1,0,0,0
Bus Stop (Birchwood Drive),10590732.0,51.42489694312605,0.177938684935952,Bus stop,1,0,0,0
Bus Stop (St Mary's Nursery),10590732.0,51.422568211850766,0.1750086742848685,Bus stop,1,0,0,0
Bus Stop (Campanile Hotel),10590732.0,51.45754888622802,0.2560032402567533,Bus stop,1,0,0,0
Bus Stop (Puddledock Lane),10590732.0,51.42016558427869,0.1726651794363106,Bus stop,1,0,0,0
Bus Stop (Birchwood Road),10590732.0,51.41735370351192,0.1691088050765473,Bus stop,1,0,0,0
Bus Stop (Golf Course),10590732.0,51.41346136363576,0.1656168597281522,Bus stop,1,0,0,0
Bus Stop (Bartholomew Way Asda),10590732.0,51.39770808752181,0.174706022547557,Bus stop,1,0,0,0
Bus Stop (Woodlands Rise),10590732.0,51.40035962256032,0.1810714790210992,Bus stop,1,0,0,0
Bus Stop (Five Wents),10590732.0,51.403007521002266,0.1837567489080658,Bus stop,1,0,0,0
Bus Stop (Rollo Road),10590732.0,51.409218430580886,0.1824852879662228,Bus stop,1,0,0,0
Bus Stop (Plantation Road),10590732.0,51.41514664972459,0.1872116344448954,Bus stop,1,0,0,0
Bus Stop (Maude Road),10590732.0,51.41568276085619,0.1902862027950649,Bus stop,1,0,0,0
Bus Stop (Goss Hill),10590732.0,51.41693049490769,0.1985725653883694,Bus stop,1,0,0,0
Bus Stop (Barn End Farm),10590732.0,51.42202012359628,0.2024272254941878,Bus stop,1,0,0,0
Bus Stop (Capel Place),10590732.0,51.4235937654141,0.2019562829055761,Bus stop,1,0,0,0
Bus Stop (Bower Road),10590732.0,51.415277255980826,0.1888861615602905,Bus stop,1,0,0,0
Bus Stop (Puddledock Lane),10590732.0,51.41449810243348,0.185339832459772,Bus stop,1,0,0,0
Bus Stop (Rowhill Road),10590732.0,51.41168943926502,0.1821140330077193,Bus stop,1,0,0,0
Bus Stop (Rollo Road),10590732.0,51.40835735477148,0.1828469108859305,Bus stop,1,0,0,0
Bus Stop (Woodlands Rise),10590732.0,51.40003401976107,0.1811710037671108,Bus stop,1,0,0,0
Bus Stop (Lullingstone Avenue),10590732.0,51.39699204707755,0.1783954586765113,Bus stop,1,0,0,0
Bus Stop (Goldsel Road),10590732.0,51.3947662158518,0.1791234785517535,Bus stop,1,0,0,0
Bus Stop (Rogers Court),10590732.0,51.392374472547374,0.185377775826027,Bus stop,1,0,0,0
Bus Stop (Wested Lane),10590732.0,51.38801255227129,0.1906892548169311,Bus stop,1,0,0,0
Bus Stop (Wested Lane),10590732.0,51.38783367406805,0.1896745849664159,Bus stop,1,0,0,0
Bus Stop (Rogers Court),10590732.0,51.39239283311613,0.1848755384900101,Bus stop,1,0,0,0
Bus Stop (Goldsel Road),10590732.0,51.39467005089225,0.1789751547983223,Bus stop,1,0,0,0
Bus Stop (High Street),10590732.0,51.3955066621907,0.1765423105439072,Bus stop,1,0,0,0
Bus Stop (Chipstead Square),10590732.0,51.28436625352831,0.1504460450309494,Bus stop,1,0,0,0
Bus Stop (Station Approach),10590732.0,51.39349294887624,0.1731117315380358,Bus stop,1,0,0,0
Bus Stop (Goldsel Road Bridge),10590732.0,51.38932210289887,0.1676677069514782,Bus stop,1,0,0,0
Bus Stop (Green Court Road),10590732.0,51.386637177082825,0.1635595451875672,Bus stop,1,0,0,0
Bus Stop (Seven Acres),10590732.0,51.384705703061286,0.1619881028968209,Bus stop,1,0,0,0
Bus Stop (Old Chapel Road),10590732.0,51.38310114812548,0.1592680876640789,Bus stop,1,0,0,0
Bus Stop (Bransell Close),10590732.0,51.38294632734554,0.155466692584014,Bus stop,1,0,0,0
Bus Stop (Bransell Close),10590732.0,51.38309326208961,0.1553011371186759,Bus stop,1,0,0,0
Bus Stop (Stones Cross Road),10590732.0,51.38384475499351,0.1608840018384323,Bus stop,1,0,0,0
Bus Stop (Green Court Road),10590732.0,51.3867045819221,0.1633183870955799,Bus stop,1,0,0,0
Bus Stop (Goldsel Road Bridge),10590732.0,51.38969921534863,0.1676999058225389,Bus stop,1,0,0,0
Bus Stop (Station Approach),10590732.0,51.39380369948044,0.1733277098047185,Bus stop,1,0,0,0
Bus Stop (Bonney Way),10590732.0,51.40013761959596,0.1741455537298844,Bus stop,1,0,0,0
Bus Stop (Northview),10590732.0,51.40183615443993,0.1737228982723988,Bus stop,1,0,0,0
Bus Stop (Chipstead Square),10590732.0,51.28431214477891,0.151433030278669,Bus stop,1,0,0,0
Bus Stop (The Old Carriageway),10590732.0,51.2841416092788,0.1553257356504077,Bus stop,1,0,0,0
Bus Stop (Chipstead Park),10590732.0,51.28404573139243,0.1580890008741577,Bus stop,1,0,0,0
Bus Stop (Betenson Avenue),10590732.0,51.28560397202149,0.1720586763901965,Bus stop,1,0,0,0
Bus Stop (Betenson Avenue),10590732.0,51.285784629378135,0.1729850423547752,Bus stop,1,0,0,0
Bus Stop (Robyns Way),10590732.0,51.28634339086036,0.1763099535590475,Bus stop,1,0,0,0
Bus Stop (Robyns Way),10590732.0,51.2865277451992,0.1770357454805989,Bus stop,1,0,0,0
Bus Stop (Bradbourne Farm),10590732.0,51.28597949345912,0.1823304547722669,Bus stop,1,0,0,0
Bus Stop (Bradbourne Farm),10590732.0,51.285902554696726,0.1811508183210416,Bus stop,1,0,0,0
Bus Stop (Knole Academy),10590732.0,51.28647595051902,0.1841610225085309,Bus stop,1,0,0,0
Bus Stop (Council Offices),10590732.0,51.28708365007224,0.1891807724012103,Bus stop,1,0,0,0
Bus Stop (St John's Road),10590732.0,51.288039443818775,0.1924101592297447,Bus stop,1,0,0,0
Bus Stop (Garrolds Close),10590732.0,51.40045324899128,0.1697323637365078,Bus stop,1,0,0,0
Bus Stop (Lesley Close),10590732.0,51.3996188060578,0.1686577349377874,Bus stop,1,0,0,0
Bus Stop (Walnut Way),10590732.0,51.403060414516034,0.1624798855162132,Bus stop,1,0,0,0
Bus Stop (Birchwood Corner),10590732.0,51.40462345282285,0.1596491858387406,Bus stop,1,0,0,0
Bus Stop (Birchwood Corner),10590732.0,51.40561373468196,0.157639688174378,Bus stop,1,0,0,0
Bus Stop (Golf Course),10590732.0,51.413784298618,0.1656608853869424,Bus stop,1,0,0,0
Bus Stop (Birchwood Road),10590732.0,51.41643839529266,0.1680299550534034,Bus stop,1,0,0,0
Bus Stop (Clarendon Place),10590732.0,51.41913284030841,0.1706457275957951,Bus stop,1,0,0,0
Bus Stop (Fernheath Way),10590732.0,51.42074183863136,0.1697151239870636,Bus stop,1,0,0,0
Bus Stop (Squires Way),10590732.0,51.42195367005022,0.165946411030671,Bus stop,1,0,0,0
Bus Stop (Post Office),10590732.0,51.42652913855425,0.1670259083178636,Bus stop,1,0,0,0
Bus Stop (Briar Road),10590732.0,51.42904380549446,0.1681807011417712,Bus stop,1,0,0,0
Bus Stop (St John's Road),10590732.0,51.28806491658556,0.1929707114870829,Bus stop,1,0,0,0
Bus Stop (Hillingdon Avenue),10590732.0,51.28792329056844,0.1971661649138802,Bus stop,1,0,0,0
Bus Stop (Hillingdon Avenue),10590732.0,51.2879857573236,0.1976711171661443,Bus stop,1,0,0,0
Bus Stop (Littlewood),10590732.0,51.28724994979909,0.2009345947323852,Bus stop,1,0,0,0
Bus Stop (Littlewood),10590732.0,51.28707572933303,0.2011127064976044,Bus stop,1,0,0,0
Bus Stop (The Crescent),10590732.0,51.28686034398209,0.2039563985245225,Bus stop,1,0,0,0
Bus Stop (The Crescent),10590732.0,51.28663220825343,0.2041319156677551,Bus stop,1,0,0,0
Bus Stop (Trinity School),10590732.0,51.28924040761999,0.2103236650557095,Bus stop,1,0,0,0
Bus Stop (Dorton House),10590732.0,51.28923304384054,0.2159455440301588,Bus stop,1,0,0,0
Bus Stop (School),10590732.0,51.28938246309514,0.2199256070801555,Bus stop,1,0,0,0
Bus Stop (Zambra Way),10590732.0,51.29172670472812,0.2191350645770712,Bus stop,1,0,0,0
Bus Stop (Castle Drive),10590732.0,51.3048050826292,0.2147444025241074,Bus stop,1,0,0,0
Bus Stop (Briar Road),10590732.0,51.42788977561808,0.1678527355224091,Bus stop,1,0,0,0
Bus Stop (Post Office),10590732.0,51.42672122990323,0.167337090383394,Bus stop,1,0,0,0
Bus Stop (Squires Way),10590732.0,51.42308504824685,0.1655539983056765,Bus stop,1,0,0,0
Bus Stop (Fernheath Way),10590732.0,51.42095328601712,0.1694662349151253,Bus stop,1,0,0,0
Bus Stop (Greenfield Road),10590732.0,51.420430093442526,0.1710092487346905,Bus stop,1,0,0,0
Bus Stop (Alder Way),10590732.0,51.4030631997128,0.1642772596738381,Bus stop,1,0,0,0
Bus Stop (Northview),10590732.0,51.40192779458851,0.174115439302565,Bus stop,1,0,0,0
Bus Stop (Bonney Way),10590732.0,51.400330494380725,0.1744134891213503,Bus stop,1,0,0,0
Bus Stop (Orchards Academy),10590732.0,51.396802891791005,0.17162975038085,Bus stop,1,0,0,0
Bus Stop (Railway Station),10590732.0,51.39409828834307,0.1676203657281876,Bus stop,1,0,0,0
Bus Stop (St Mary's Road),10590732.0,51.39398731455762,0.1643807222328965,Bus stop,1,0,0,0
Bus Stop (Cherry Avenue),10590732.0,51.39611123539113,0.1647828748587966,Bus stop,1,0,0,0
Bus Stop (Lavender Hill),10590732.0,51.39895152327358,0.1624298303382164,Bus stop,1,0,0,0
Bus Stop (The Bull),10590732.0,51.31289836607264,0.1875108230162803,Bus stop,1,0,0,0
Bus Stop (Wickham Field),10590732.0,51.31225065959192,0.173517905196408,Bus stop,1,0,0,0
Bus Stop (Railway Station),10590732.0,51.31326615193153,0.1952485566483702,Bus stop,1,0,0,0
Bus Stop (Springhead Road),10590732.0,51.30638880266466,0.2175467393456251,Bus stop,1,0,0,0
Bus Stop (Post Office),10590732.0,51.30587261027647,0.2291004014829714,Bus stop,1,0,0,0
Bus Stop (Greenlands Road),10590732.0,51.29984035759514,0.2304004950416074,Bus stop,1,0,0,0
Bus Stop (Park Lane),10590732.0,51.30404677462239,0.2286388973139624,Bus stop,1,0,0,0
Bus Stop (School),10590732.0,51.3063178236744,0.2279167632579522,Bus stop,1,0,0,0
Bus Stop (Elm Road),10590732.0,51.44553651599176,0.2596133608333669,Bus stop,1,0,0,0
Bus Stop (The Welsh Tavern),10590732.0,51.44385844255262,0.2500756512647759,Bus stop,1,0,0,0
Bus Stop (Milestone Road),10590732.0,51.44256482534809,0.2406150390693662,Bus stop,1,0,0,0
Bus Stop (Brentfield Road),10590732.0,51.44210455579695,0.2364624708803303,Bus stop,1,0,0,0
Bus Stop (The Brent),10590732.0,51.44206847655366,0.2355253348728449,Bus stop,1,0,0,0
Bus Stop (Brentfield Road),10590732.0,51.44232965220285,0.2369195730575429,Bus stop,1,0,0,0
Bus Stop (Milestone Road),10590732.0,51.44272848371604,0.2419325929839506,Bus stop,1,0,0,0
Bus Stop (The Welsh Tavern),10590732.0,51.44405236359564,0.249811755667716,Bus stop,1,0,0,0
Bus Stop (Elm Road),10590732.0,51.445719924370486,0.259895856007192,Bus stop,1,0,0,0
Bus Stop (Irving Way),10590732.0,51.40101696302701,0.1640512542750896,Bus stop,1,0,0,0
Bus Stop (Hart Dyke Road),10590732.0,51.40068636784846,0.1639350073938676,Bus stop,1,0,0,0
Bus Stop (Lavender Hill),10590732.0,51.39858416071678,0.1628437985019491,Bus stop,1,0,0,0
Bus Stop (Cherry Avenue),10590732.0,51.395734614235785,0.1652107377451233,Bus stop,1,0,0,0
Bus Stop (Leewood Place),10590732.0,51.39379323951189,0.1656365645556318,Bus stop,1,0,0,0
Bus Stop (Railway Station),10590732.0,51.39418287511834,0.1674231121929813,Bus stop,1,0,0,0
Bus Stop (Orchards Academy),10590732.0,51.396431435994906,0.1708071070502187,Bus stop,1,0,0,0
Bus Stop (Homefield Close),10590732.0,51.39857002615682,0.1796205635567311,Bus stop,1,0,0,0
Bus Stop (Beechenlea Corner),10590732.0,51.39023806305823,0.1885388542015173,Bus stop,1,0,0,0
Bus Stop (The Jolly Millers),10590732.0,51.40326370212989,0.2477228153754141,Bus stop,1,0,0,0
Bus Stop (Millen Court),10590732.0,51.39346080109027,0.2421103153989358,Bus stop,1,0,0,0
Bus Stop (Jacobs Lane),10590732.0,51.39518073787706,0.2448107894524439,Bus stop,1,0,0,0
Bus Stop (The Landway),10590732.0,51.30626560235924,0.2259342409819338,Bus stop,1,0,0,0
Bus Stop (Library),10590732.0,51.30614335292269,0.2214805288442341,Bus stop,1,0,0,0
Bus Stop (Springhead Road),10590732.0,51.30628858427403,0.2171401703317894,Bus stop,1,0,0,0
Bus Stop (Bentley's Meadow),10590732.0,51.29469359990661,0.2177576645388624,Bus stop,1,0,0,0
Bus Stop (Zambra Way),10590732.0,51.29191348880176,0.2192444745196353,Bus stop,1,0,0,0
Bus Stop (Dorton House),10590732.0,51.28917038521413,0.2154548850382968,Bus stop,1,0,0,0
Bus Stop (St John's Church),10590732.0,51.28310474259104,0.1956311911299798,Bus stop,1,0,0,0
Bus Stop (Watling Street Cemetery),10590732.0,51.44052329399822,0.2410907014574008,Bus stop,1,0,0,0
Bus Stop (The Bull),10590732.0,51.39205643477371,0.2450028255230923,Bus stop,1,0,0,0
Bus Stop (The Crown),10590732.0,51.28853326553447,0.2206017589916622,Bus stop,1,0,0,0
Bus Stop (The Crown),10590732.0,51.28872030495252,0.2202235415176487,Bus stop,1,0,0,0
Bus Stop (Cugley Road),10590732.0,51.43950618026563,0.2472428090323282,Bus stop,1,0,0,0
Bus Stop (Myrtle Place),10590732.0,51.43871155425212,0.2520961719220646,Bus stop,1,0,0,0
Bus Stop (Gore Hill),10590732.0,51.43360978029719,0.2503632802462361,Bus stop,1,0,0,0
Bus Stop (Gore Farm),10590732.0,51.42822499003984,0.2479119811315846,Bus stop,1,0,0,0
Bus Stop (Watchgate),10590732.0,51.42023533230638,0.2532589075119561,Bus stop,1,0,0,0
Bus Stop (Hill Rise),10590732.0,51.41902503871022,0.2544650924899339,Bus stop,1,0,0,0
Bus Stop (Watchgate),10590732.0,51.42062705345258,0.2525302266271296,Bus stop,1,0,0,0
Bus Stop (Gore Cottages),10590732.0,51.42564356571445,0.2493388793815498,Bus stop,1,0,0,0
Bus Stop (Darent Valley Hospital),10590732.0,51.4353723236576,0.2597159736192705,Bus stop,1,0,0,0
Bus Stop (Gore Hill),10590732.0,51.43314034057052,0.249520115546648,Bus stop,1,0,0,0
Bus Stop (Myrtle Place),10590732.0,51.43856641924957,0.252160978172552,Bus stop,1,0,0,0
Bus Stop (Cugley Road),10590732.0,51.43931033516151,0.2476073219233885,Bus stop,1,0,0,0
Bus Stop (Watling Street Cemetery),10590732.0,51.440399432907554,0.2409839083928063,Bus stop,1,0,0,0
Bus Stop (St Vincents Road),10590732.0,51.44167043654885,0.2332897995856055,Bus stop,1,0,0,0
Bus Stop (Park Road),10590732.0,51.44199847452128,0.2311760368426965,Bus stop,1,0,0,0
Bus Stop (Livingstone Hospital),10590732.0,51.442693350399296,0.2272669021455055,Bus stop,1,0,0,0
Bus Stop (Balmoral Road),10590732.0,51.408288670155656,0.2375008109328685,Bus stop,1,0,0,0
Bus Stop (Cranford Road),10590732.0,51.43948160790147,0.21546951612713,Bus stop,1,0,0,0
Bus Stop (The Orange Tree),10590732.0,51.4349235959371,0.2158676357071166,Bus stop,1,0,0,0
Bus Stop (Warren Road),10590732.0,51.43136049493635,0.2188171731434589,Bus stop,1,0,0,0
Bus Stop (Claremont Cottages),10590732.0,51.42907123806787,0.2228782591537505,Bus stop,1,0,0,0
Bus Stop (Hawley Kitchen),10590732.0,51.4280321710782,0.2255036032657742,Bus stop,1,0,0,0
Bus Stop (Hawley Manor),10590732.0,51.42699307872843,0.2276541039926154,Bus stop,1,0,0,0
Bus Stop (Shirehall Road),10590732.0,51.42397502862716,0.2307726282341427,Bus stop,1,0,0,0
Bus Stop (Garden Centre),10590732.0,51.419848149136186,0.2321394386210746,Bus stop,1,0,0,0
Bus Stop (Sutton Corner),10590732.0,51.41475752410438,0.234997881868744,Bus stop,1,0,0,0
Bus Stop (Primary School),10590732.0,51.41091817276437,0.2359035371587481,Bus stop,1,0,0,0
Bus Stop (Ship Lane),10590732.0,51.40609008209771,0.2377241908323529,Bus stop,1,0,0,0
Bus Stop (Regency Drive),10590732.0,51.33655581930135,-0.5106252237635711,Bus stop,1,0,0,0
Bus Stop (Hever Avenue),10590732.0,51.34607930570774,0.2564401085638986,Bus stop,1,0,0,0
Bus Stop (Hever Road),10590732.0,51.35170464038584,0.252465354232536,Bus stop,1,0,0,0
Bus Stop (Brands Hatch),10590732.0,51.35812345088268,0.2521195202108188,Bus stop,1,0,0,0
Bus Stop (Pied Bull),10590732.0,51.37889492395328,0.2240244110129958,Bus stop,1,0,0,0
Bus Stop (Pied Bull),10590732.0,51.37977900111749,0.2229319807934576,Bus stop,1,0,0,0
Bus Stop (Lion Hotel),10590732.0,51.38122366655804,0.2202570854704337,Bus stop,1,0,0,0
Bus Stop (Lion Hotel),10590732.0,51.38182128924136,0.219567441487231,Bus stop,1,0,0,0
Bus Stop (Cedar Drive),10590732.0,51.402804816688125,0.2383402141494096,Bus stop,1,0,0,0
Bus Stop (Franks Lane),10590732.0,51.3904044177069,0.2312090279042851,Bus stop,1,0,0,0
Bus Stop (Button Street),10590732.0,51.3855595810484,0.2035217333113233,Bus stop,1,0,0,0
Bus Stop (Old Dartford Road),10590732.0,51.38579707598155,0.2275785620865006,Bus stop,1,0,0,0
Bus Stop (Franks Lane),10590732.0,51.3899538498431,0.2307846342087014,Bus stop,1,0,0,0
Bus Stop (Creswick Nurseries),10590732.0,51.39711039149105,0.2360782626019431,Bus stop,1,0,0,0
Bus Stop (Cedar Drive),10590732.0,51.40328162770518,0.2378602627588782,Bus stop,1,0,0,0
Bus Stop (Ship Lane),10590732.0,51.40637217589182,0.2375510355246723,Bus stop,1,0,0,0
Bus Stop (Balmoral Road),10590732.0,51.40887439223698,0.236968591987746,Bus stop,1,0,0,0
Bus Stop (Primary School),10590732.0,51.41200895275421,0.2352952410046832,Bus stop,1,0,0,0
Bus Stop (Sutton Corner),10590732.0,51.41643428233449,0.2338428029322812,Bus stop,1,0,0,0
Bus Stop (Garden Centre),10590732.0,51.420554207751,0.2314258976581126,Bus stop,1,0,0,0
Bus Stop (Shirehall Road),10590732.0,51.42246093760329,0.2309434186878398,Bus stop,1,0,0,0
Bus Stop (Seal Cemetery),10590732.0,51.2892487510305,0.2074986077916547,Bus stop,1,0,0,0
Bus Stop (Sevenoaks Hospital),10590732.0,51.28870212955419,0.1954392507555249,Bus stop,1,0,0,0
Bus Stop (St James's Road),10590732.0,51.28675595439632,0.1956332548631165,Bus stop,1,0,0,0
Bus Stop (White Post Corner),10590732.0,51.37842032255857,0.2253378449316405,Bus stop,1,0,0,0
Bus Stop (White Post Corner),10590732.0,51.378173367084365,0.2255557902556577,Bus stop,1,0,0,0
Bus Stop (Mill Lane),10590732.0,51.37193377867195,0.2178822164255077,Bus stop,1,0,0,0
Bus Stop (Mill Lane),10590732.0,51.37197217935543,0.2182289117986786,Bus stop,1,0,0,0
Bus Stop (The Five Bells),10590732.0,51.36931354943395,0.2142499204356592,Bus stop,1,0,0,0
Bus Stop (The Five Bells),10590732.0,51.36937125789496,0.2140515600535154,Bus stop,1,0,0,0
Bus Stop (Church),10590732.0,51.3678001055964,0.2120074861006332,Bus stop,1,0,0,0
Bus Stop (Church),10590732.0,51.367389378511774,0.210421703004814,Bus stop,1,0,0,0
Bus Stop (Railway Station),10590732.0,51.36329942775156,0.2045934429944493,Bus stop,1,0,0,0
Bus Stop (Railway Station),10590732.0,51.332008906187504,0.1899133962686064,Bus stop,1,0,0,0
Bus Stop (Railway Station),10590732.0,51.33186045012505,0.1896766306607728,Bus stop,1,0,0,0
Bus Stop (Warham Road),10590732.0,51.31103122434525,0.1897322272925616,Bus stop,1,0,0,0
Bus Stop (Hawley Manor),10590732.0,51.4269615107937,0.227422399082204,Bus stop,1,0,0,0
Bus Stop (Claremont Cottages),10590732.0,51.42929969379588,0.2217384439673049,Bus stop,1,0,0,0
Bus Stop (Warren Road),10590732.0,51.4307035184308,0.2197924110848612,Bus stop,1,0,0,0
Bus Stop (Powder Mill Lane),10590732.0,51.43298179901249,0.2163059972244249,Bus stop,1,0,0,0
Bus Stop (The Orange Tree),10590732.0,51.4345723555351,0.2154189978511501,Bus stop,1,0,0,0
Bus Stop (Fox and Hounds),10590732.0,51.43946771451825,0.2152530013300084,Bus stop,1,0,0,0
Bus Stop (Instone Road),10590732.0,51.44266711132294,0.2148897851476466,Bus stop,1,0,0,0
Bus Stop (Instone Road),10590732.0,51.44267118671535,0.2146741248650638,Bus stop,1,0,0,0
Bus Stop (Highfield Road Magistrates Court),10590732.0,51.44471906700061,0.2124274626377129,Bus stop,1,0,0,0
